SampleID,Diversidad_Shannon,Firmicutes_%,Bacteroidetes_%,Actinobacteria_%,Proteobacteria_%,F_B_ratio
13828.12616,4.486634146,64.40510227,33.11707353,0.51682428,1.671431713,1.944770338
1979.107574,3.927447862,50.89234312,46.62061025,1.473805412,0.79447323,1.091627562
6080.113159,4.586629549,60.96914974,22.60647103,14.72987208,0.626034612,2.696977766
2997.113043,3.831682955,40.74519231,57.33173077,0.227029915,1.535790598,0.710691824
2810.113052,4.213187137,68.52448789,28.08568161,0.30154934,2.797130082,2.439837097
14493.12597,4.394666009,55.53799741,35.88205718,1.472489585,3.871570177,1.547793014
13411.12616,4.962272478,70.85924976,21.91728118,2.218659827,2.356524527,3.233031012
000004888.fixed694,3.845984269,38.61251149,55.8039253,1.271441707,2.897999302,0.691931818
5753.113173,4.851815817,65.09462301,28.60718935,0.370481626,4.115349955,2.275463773
7033.121296,4.703017958,59.01855019,35.08419945,0.148006841,1.743191685,1.682197431
11941.12572,4.419377304,56.99830686,41.3287108,0.266064662,1.378698702,1.379145533
000015634.fixed638,4.513962522,54.41226966,40.66613254,0.663843425,2.935790317,1.338024205
000015624.fixed700,4.283066421,86.6019193,6.775349751,0.265926697,0.402358654,12.78191126
000016458.fixed746,4.674746342,85.27753293,7.675774883,1.010637656,0.922493631,11.10995753
000001688.fixed960,3.63984939,31.81169757,66.29418291,0.483436361,0.744967507,0.479856545
1056.107593,3.835059022,37.77830836,49.53142721,0.01790724,12.63654271,0.762713907
2261.107602,4.294854355,44.31488041,47.78525093,1.022804155,5.547817089,0.927375698
2230.107575,2.714531365,8.475996648,89.72824135,1.065485454,0.658446067,0.094462975
2865.107577,2.705043316,10.20524515,33.6659065,0.133029266,55.45419992,0.303132938
1516.107573,3.481252135,30.85278973,68.6111307,0.035268392,0.014107357,0.449676159
1099.107605,5.095827133,74.06624066,15.55665557,0.616506165,1.25101251,4.761064507
1528.107596,4.586731351,65.6813939,31.11387679,0.134826799,1.773490977,2.111
4009.107593,3.862931854,55.41301942,32.4026562,11.16812557,0.628835899,1.710138177
1545.107611,3.767064943,33.60702525,65.90120746,0.07025247,0.030735456,0.50996069
1004.107611,3.673030858,27.99535604,57.1130031,0.046439628,2.105263158,0.49017482
2866.107583,3.408810967,25.16790385,68.09826794,0.353481796,0.759985861,0.369582144
1745.107578,3.270804558,24.85765541,70.37672568,0.148194369,0.709773029,0.353208467
1704.107573,3.034921453,15.30272788,83.5218452,0.365934797,0.809492127,0.183218269
3666.107603,4.451160973,57.56606016,36.08393527,0.315442992,0.795464936,1.595337641
3091.107591,3.499682185,13.50085179,77.83219761,0.106473595,1.841993186,0.173461012
2781.107582,2.679157259,9.236145781,37.19420869,0.083208521,53.17024463,0.248322148
2885.10758,4.127740809,74.10157125,22.98953567,1.782457039,0.566418125,3.223273942
2806.107606,3.485866684,22.27155878,72.59289554,0.227856976,2.944613227,0.306800805
1140.1076,4.043240693,59.5992344,37.23682669,0.503886567,0.699191438,1.600545474
1842.107601,4.132578956,35.49047534,48.64696457,0.124621684,4.593199217,0.729551693
1288.107575,4.09943502,42.47992442,49.03637222,6.06991025,2.229570146,0.866294191
1878.107603,3.368222495,30.21915835,67.40405392,0.216071612,0.761395205,0.448328499
2349.107589,3.931154877,31.85365135,64.63486455,0.125147232,2.69434629,0.492824601
1731.107605,4.513470227,54.53421906,28.75019311,0.787888151,7.909779082,1.896829661
1435.107575,3.655228213,30.57128152,58.10602162,8.131755018,1.338136902,0.526129318
4071.10759,3.856367733,60.32052054,36.98035908,0.481985781,0.301241113,1.631150212
1121.107581,3.798412658,46.16090147,49.98689727,0.16160028,3.175227114,0.923460026
2638.107608,3.948917006,38.10601445,53.6339107,7.659500392,0.41779093,0.710483609
1961.107599,2.616021687,28.30188679,42.99360543,0.078945291,0.528933449,0.658281307
1380.10761,4.209119252,63.39742459,31.88393015,0.317516317,3.254542247,1.988381743
1969.107612,3.982687867,50.24901704,45.99388379,1.555264308,0.541721276,1.092515198
3214.107591,1.944434947,91.734544,3.965816531,0.654292963,0.320470023,23.13131313
4189.107583,3.434448944,22.46543779,29.68509985,0.307219662,47.00460829,0.756791721
1150.107605,4.005480839,49.10287081,30.2897395,0.232589048,0.538277512,1.621105748
1189.107606,3.940103467,48.24662992,44.94834854,2.385695094,4.224764905,1.073379367
4185.107603,4.315013082,56.11732922,36.93554612,1.273639521,1.022771131,1.519331243
2444.107578,3.967305006,47.20253481,31.5934295,3.510381056,15.97598599,1.494061758
2849.107574,4.765399923,67.42963717,26.1190234,1.051203798,1.271617497,2.581629341
1427.107589,3.475376271,39.05102954,50.8863026,9.45389436,0.232766338,0.767417312
2446.107577,3.096053615,24.64751122,74.18286691,0.080111087,0.843836787,0.33225342
1116.107571,3.553327141,33.89741434,39.98318268,0.420433046,0.599117091,0.847791798
1060.107612,3.510830938,47.3307121,28.31804281,1.371778069,4.718217562,1.671397717
2443.107591,4.660657142,59.37859609,35.30638665,0.309263521,1.848388953,1.681808922
1541.107595,4.562274354,60.08122695,36.39715706,0.106877572,0.961898146,1.650712083
1482.107574,3.152367728,48.37148463,31.26226292,0.117724003,19.81687377,1.547280335
4072.10761,3.394610983,16.61049175,82.26600985,0.259268862,0.509895428,0.201911966
3880.107584,3.761156267,47.42699231,50.95227425,0.560161326,0.313690343,0.930812079
2690.107589,4.394077659,67.57180157,25.74412533,3.622715405,1.449086162,2.62474645
1284.107593,3.37022332,33.09382925,30.8678501,1.859678783,33.1783601,1.07211319
4.D4.1075881,2.522784098,8.312737643,18.74524715,0.185361217,69.53897338,0.443458418
2625.1076,4.214581845,36.19791667,59.22851563,0.130208333,2.701822917,0.611156911
1694.107584,3.983465302,38.91693186,57.04488094,0.603533414,3.412707122,0.682216024
1436.10758,4.250174087,71.05263158,18.85551142,3.717725919,1.297169811,3.768268598
1652.107611,4.345239819,55.6010929,28.93613388,11.74009563,1.058743169,1.92151077
3216.107579,3.901867744,41.08412322,51.65876777,0.473933649,3.16943128,0.795298165
4040.107593,3.607916484,41.81863292,57.48666419,0.117851383,0.564446098,0.727449288
2211.107574,3.804758928,43.77343058,47.34510258,1.574534797,4.859927749,0.924560898
2736.107601,3.999757137,46.62128089,39.25869894,1.386787695,0.567322239,1.187540141
2186.1076,2.984437467,24.12077311,52.22556951,0.8936127,0.517889178,0.461857541
1311.107581,3.513446416,21.98111086,71.89116258,0.033730605,5.947829998,0.305755396
2606.107578,3.91837576,47.06548241,50.19157088,0.39184953,0.714036921,0.937716863
1801.107602,3.379369984,21.5320911,64.59627329,0.069013112,1.863354037,0.333333333
2185.1076,3.700108047,23.3573487,73.94092219,0.634005764,1.952449568,0.315892039
5238.107629,3.950061606,79.00800429,14.05271442,5.63649151,1.044911082,5.622259295
3086.107646,4.238012977,69.51365956,23.2662864,0.615430802,6.199339538,2.987741935
5756.107629,3.284044608,53.0428769,23.06362379,19.13324112,2.593360996,2.299850075
3476.107622,4.673258884,76.32144392,18.75805758,0.687580576,3.674258702,4.068728522
4915.107634,4.199842552,56.98256458,29.56629825,4.498269896,0.487116606,1.927280991
5776.107633,4.333793661,66.2984446,28.5698452,0.317730077,1.736431817,2.320574163
4694.107631,4.5315252,43.81061382,50.73790735,0.301186676,2.307089934,0.863469073
5073.107647,4.591289163,64.21460547,26.1976348,8.177991581,1.028930313,2.451160418
4830.107614,4.358019537,53.37927968,38.98399289,1.000444642,1.20053357,1.369261477
2980.107631,4.050503398,83.01317943,15.14916588,0.551296408,1.274872943,5.479719484
2403.107624,4.588630025,48.718802,44.74209651,0.549084859,5.881863561,1.088880625
3795.107626,3.196894393,56.14740206,5.307249044,0.610139945,37.92068181,10.57937956
1255.107644,3.6912878,42.87716021,9.180873424,0.750233536,44.76588043,4.67027027
3793.107623,4.123585978,69.69860065,20.73914604,6.871187657,2.655184787,3.360726644
3796.107638,3.127747009,20.16682281,13.67523951,3.499652452,62.63410801,1.474696133
1459.107617,4.202236448,35.8974359,56.06375606,2.633402633,1.23007623,0.640296663
4847.107615,3.814381949,41.77496839,56.11630847,1.825537295,0.268015171,0.744435433
1267.107634,3.905216057,55.70160167,38.40529248,0.426532033,4.918175487,1.450362647
3370.107615,4.337615313,48.78965569,41.72054328,6.17200421,2.508394728,1.169439606
1887.107621,4.557767233,48.65090047,31.44908031,0.256360956,17.97090303,1.546973711
1111.107632,3.425228676,20.19230769,25.7535461,0.450081833,53.30741953,0.784059314
4738.107626,4.465611049,62.71923425,32.67283392,0.239297283,1.74803747,1.919614148
3277.107648,3.927679433,47.52418693,48.63803506,0.09996073,3.023812074,0.977099237
1084.107622,3.251463903,62.92368476,15.57496361,2.786442088,16.05323352,4.040053405
3369.107643,4.73989935,51.13533864,43.63700537,0.525510804,2.509902349,1.171834277
2384.107615,4.25395749,74.75757576,23.15909091,0.401515152,0.303030303,3.228001308
4736.107632,3.968767484,46.89569536,47.26821192,0.143275599,2.206444218,0.992119089
2783.107642,4.218848881,43.35976712,44.84541257,0.225858261,7.413170046,0.966871852
1423.107622,3.364982134,45.10737752,51.09582396,0.242536491,0.551219297,0.882799689
4833.107639,4.116018576,38.07935559,52.46530946,0.95339983,2.240332274,0.725800648
1334.107623,3.628482915,26.65210268,36.1551065,2.566903332,28.34516658,0.737160121
1492.107646,4.294931649,49.05581395,34.33488372,10.25116279,4.911627907,1.428745597
1779.107624,4.277448552,58.54329875,38.06902393,0.338767732,2.583103959,1.5378198
4807.107618,4.309375627,66.17647059,18.81176471,10.70588235,3.952941176,3.51782364
5576.107617,4.251717687,70.33475125,16.34917699,11.84020714,0.40687997,4.302036199
5360.107625,4.199679055,37.59947434,51.0184712,0.146017376,10.1336059,0.736977676
5080.107643,4.538061613,64.60926212,31.40097843,1.287673316,1.295277686,2.057555699
1286.107617,3.947621574,27.13473279,69.79593544,0.221627499,1.04959438,0.388772392
4822.107643,4.268689978,59.58786883,27.07605942,1.355514479,1.567741494,2.200758534
1922.107632,4.462955038,89.49511401,7.294090275,0.604932527,2.373196836,12.26953748
4714.107625,2.043120382,11.06102077,76.36451457,6.118177427,6.118177427,0.144845035
5293.107616,2.772655215,38.44084483,55.48337245,1.139030393,0.274740999,0.692835405
4831.107632,4.173059938,63.96729609,23.84660308,4.574654468,7.53357991,2.68244898
2348.107616,4.007436768,74.43173836,21.67401871,3.18057936,0.143294653,3.434145709
4730.107635,3.630159307,61.28730351,29.39825155,2.533341842,0.438176675,2.084726141
4811.107645,3.72791714,33.24203772,51.92112059,11.56585022,3.22403944,0.640241145
2081.105382,4.854666905,67.8090447,25.76114867,2.669915632,2.57559084,2.632221318
4855.105378,2.498240782,8.488694962,31.46710489,0.886836289,58.6105287,0.269764091
5929.105376,4.49670143,45.96910669,39.84805387,0.223238397,12.7569942,1.153609831
2142.10538,4.055275636,70.65886974,13.05240604,2.803321132,1.004374609,5.413474692
2172.105386,4.036892724,54.6659196,44.10701779,0.389410282,0.414623897,1.239392785
6808.105388,3.878316596,33.98397788,59.30421699,0.56118092,0.313122687,0.573044879
2650.105379,3.74361504,25.00859599,72.31518625,0.29226361,1.810888252,0.34582772
2082.105389,3.580987856,71.29061185,21.33544871,0.489756501,6.835897082,3.341416101
Blank24r.F8.1131651,2.359737979,10.53333333,8.133333333,0.066666667,80.66666667,1.295081967
5965.113194,4.239668325,51.18380926,46.7091766,0.432492376,1.352924868,1.095797721
7139.113193,4.524851198,51.98123482,41.32529111,0.766524252,1.88908436,1.25785526
6064.113175,3.852968387,56.4004215,11.82297155,27.62065332,0.042149631,4.770409982
5553.113181,4.39107978,64.02101457,29.30177381,2.75675065,1.378375325,2.18488529
4076.113191,4.238709798,76.48826291,19.07981221,1.295774648,1.85915493,4.008858268
7729.113178,2.848522808,15.05915638,35.91820988,0.321502058,48.40534979,0.419262442
3809.113159,4.077301648,87.3580853,4.019637926,4.357164774,0.828474992,21.73282443
6800.113157,4.731400191,82.87289542,12.74602798,0.717334598,0.326061181,6.501860465
4651.113156,3.653610405,45.23617279,54.44085587,0.060557126,0.262414211,0.830923248
4930.11316,4.093487194,31.06617647,64.94626697,1.498868778,1.258484163,0.478336599
3425.113177,4.278595293,77.5147929,10.84812623,4.733727811,3.944773176,7.145454545
4922.113156,3.306574446,12.6171875,32.3046875,0.703125,50.625,0.390568319
2013.113155,4.080883154,74.83334283,17.05885705,5.156401345,0.569768104,4.386773547
6634.113168,3.814309154,44.54876033,52.60165289,0.852892562,1.381818182,0.846907994
5063.113163,4.242472919,62.94608155,25.25263232,11.41262102,0.180199279,2.492654261
6053.11317,3.823168325,54.75198333,41.45764885,0.236397147,1.306194407,1.320672659
9532.113168,4.607366109,59.31538276,36.10842792,0.205264429,3.664573774,1.642701889
2649.113152,3.635470537,24.28183905,74.61918342,0.13911108,0.938999791,0.325410142
3350.113172,4.859295362,76.01536773,15.61470911,0.362849128,1.707525308,4.868189807
2468.113155,4.436125605,75.7037037,20.44444444,0.465608466,0.634920635,3.702898551
5814.113168,4.310636849,53.14604133,43.51830354,0.650104481,2.050924851,1.221234217
2259.113193,2.498994813,75.06562848,8.800889878,15.13681869,0.694104561,8.529322548
6729.113164,4.038296371,53.64891519,44.25226319,0.298386689,1.142972741,1.212342857
5981.113191,4.527854009,51.4953601,33.15009078,5.414060924,0.554771031,1.553400274
2159.113156,3.729439437,67.55791458,17.1337864,14.17729054,1.106205665,3.942964679
5020.113153,4.054881958,39.52825782,56.85660906,1.704810836,0.878094348,0.695227142
6678.113173,4.006657917,68.33949219,27.09500536,0.452974133,0.923828823,2.522217334
5454.113187,3.675354127,22.7140592,75.95137421,0.330338266,0.819238901,0.299060543
4813.113194,4.382402764,60.92473325,35.44810792,1.124675574,2.345477266,1.71870198
6026.113172,3.7482295,53.78151261,35.76470588,9.848739496,0.605042017,1.503759398
3358.113183,4.053833804,58.75883739,34.84367636,0.329929301,0.499607227,1.686355848
6665.113191,4.815445944,61.99477901,18.71455577,2.403456657,7.048339184,3.312650313
5846.113169,4.317847172,70.7906332,23.24867568,1.975345314,3.049655924,3.044931857
1902.113163,4.768624321,73.33424358,21.94156199,3.577280175,0.669033315,3.342252645
5790.113156,3.624706144,38.1476338,57.29088773,0.17092191,4.379873945,0.665858661
5930.113169,3.783646826,28.61723447,63.80761523,0.320641283,3.246492986,0.448492462
2253.113183,4.404591798,64.65137827,28.51517257,2.446143155,0.653231411,2.267262388
1862.113179,3.749245543,96.46856607,1.796968592,0.494817438,0.442731392,53.68405797
6752.113197,4.653899118,88.34943798,8.680733583,1.439558273,0.114375863,10.17764652
Blank16.E7.1131784,3.21942764,26.86135228,31.58379374,0.13154433,16.89029203,0.850478967
2157.113157,4.427935505,57.4226681,37.44177714,0.919622596,3.738206139,1.533652313
1811.113151,3.069058281,90.81253319,3.080191184,4.036112586,1.327668614,29.48275862
6801.113165,3.775498274,65.45159984,13.97326853,16.03888214,1.944106926,4.684057971
1513.113195,3.546011838,21.7395323,75.8942601,0.628523893,0.637766892,0.286445013
3716.113175,3.959007145,70.47297297,26.79054054,0.033783784,2.702702703,2.630517024
5939.113156,2.235795746,1.304600433,11.29245233,0.068663181,86.56314372,0.115528531
7678.113186,2.102558469,13.41723136,48.24782188,0.154888674,37.85091965,0.278089888
1965.113182,4.49864397,82.4957651,11.74477696,1.919819311,2.371541502,7.024038462
9118.113166,4.04486898,65.76737829,30.93595418,2.486331684,0.263603228,2.125920471
3715.113195,4.103052773,66.66666667,25.50387597,1.162790698,6.589147287,2.613981763
7675.113185,4.167152464,32.81298782,59.19450515,0.884587366,2.039754397,0.554324895
6635.113187,3.740756058,37.82820705,55.46386597,0.32508127,5.051262816,0.682033363
5782.113168,3.332511182,30.86636653,41.26770616,0.115295926,0.22510157,0.7479545
6863.113159,3.716350948,39.50791508,34.41526568,2.359185176,0.549147135,1.147976466
2467.113179,4.309172941,83.87096774,10.94819159,2.737047898,1.955034213,7.660714286
4225.113194,4.338702143,81.14674441,9.357212273,1.554907677,4.775787866,8.672106825
3063.11316,4.210526334,61.14652267,33.88006983,2.338516504,1.209857497,1.804793289
7666.113171,4.373033267,48.56084834,48.3083656,1.01834708,1.392863154,1.005226481
5927.11317,4.076044303,55.53221571,42.30256514,0.307008685,1.219955565,1.312738732
5924.113154,3.942670459,52.74738204,42.89328156,0.364748794,2.159077539,1.22973529
9767.113164,3.775318314,29.5701581,57.3493083,0.284090909,12.05533597,0.515614904
5845.113188,4.26492774,67.91018543,28.08243255,0.136215836,1.955356358,2.418244406
5957.113003,4.652715954,63.99387382,29.3266143,0.153154488,2.094758164,2.182109164
7664.113042,3.049171585,15.97105569,78.95076883,0.129215661,4.923116682,0.202291326
4693.113046,4.232200353,74.71433518,7.371018006,16.95810249,0.173130194,10.13623018
7663.113029,3.199124959,16.21945992,76.99099871,0.300042863,6.4894985,0.210666964
4859.113022,3.601444433,26.76915569,39.87310883,0.366032211,1.793557833,0.671358629
9734.113009,2.841851792,14.03548854,41.26875333,0.327469347,41.07074861,0.340099649
6976.113013,4.561300184,72.11798012,24.49140826,0.987556785,1.487918889,2.944623656
4679.113011,4.371911655,69.51243981,16.47271268,3.802166934,8.918539326,4.219853837
9230.113008,3.44595235,21.77531852,51.54375523,0.28829164,12.75458012,0.422462788
9114.113011,4.020458676,34.55971968,61.44119439,0.251371115,2.643205363,0.562484503
3003.11304,3.808134173,47.46701306,40.28167088,0.300813564,1.428864429,1.178377461
9215.113041,3.406628408,25.51359916,69.51148666,0.227092686,4.673884341,0.367041483
1022.113055,4.361696024,72.71815976,23.69420703,0.949667616,2.490239527,3.069026943
6930.113033,4.605548932,64.01161144,30.09062589,0.382327952,1.45143019,2.127294118
2370.113035,4.402467706,32.32223476,63.58634312,0.611361926,2.280850263,0.508320391
9157.113047,4.288015717,73.14595327,22.94277006,2.505926177,0.073371712,3.188191882
6653.113015,3.509621263,29.33083177,38.39899937,0.500312695,31.70731707,0.763843648
2171.113053,4.286782924,67.4931489,26.39958241,0.91348036,1.291922224,2.55659911
1590.113051,4.830995012,59.07369332,32.20430689,1.190347365,2.478086787,1.834341398
4187.113014,3.96502418,84.56050539,4.089968413,1.895218386,0.364884,20.67509987
9003.113013,3.924770542,39.30715143,49.09963986,1.09758189,4.56182473,0.800558854
7044.113012,4.450744154,62.07506188,33.7828964,0.808203263,0.944587564,1.837470096
6761.113053,4.781185189,51.42440705,34.9763703,9.88030564,1.126275341,1.470261397
7745.113023,3.873842615,29.03941135,60.32657998,0.821489769,2.575345227,0.481370092
9231.113035,3.551349994,27.33144074,25.16678495,0.248403123,46.74237048,1.086012408
9644.113026,1.762753471,5.461924087,24.29696825,0.038195273,69.12389592,0.224798585
3226.113027,4.47025021,74.22621711,19.36795868,3.152072233,0.219628259,3.832423352
9101.113049,4.619753782,48.13104441,47.21748151,0.45845464,3.507010675,1.01934798
2301.113048,4.592825222,59.42492013,32.48136315,1.419950302,5.608803692,1.829508197
1401.113025,3.513369071,19.52430737,76.9733403,0.33978045,1.986408782,0.253650255
3146.113012,4.339640334,52.72710086,29.29388411,3.73381227,0.614424804,1.799935463
7673.113016,4.08682462,47.5557558,39.2520838,0.283847713,5.109258842,1.211547291
9036.113044,2.292167067,12.33929922,18.14973532,0.025207966,68.18754726,0.679861111
4611.113025,3.856325915,48.83467928,48.39533035,0.25105653,1.472864973,1.009078333
3177.113044,3.585817123,28.83323512,69.8526812,0.058927519,1.184443135,0.41277206
3061.113006,4.15301682,55.43025084,35.90321919,3.123504887,0.710819493,1.543879688
7180.113052,4.484522589,77.3129023,21.39494668,0.96070708,0.273801518,3.613605748
7698.113047,4.014320222,41.91714836,46.05973025,9.026974952,2.052023121,0.910060657
5771.113012,4.026501811,61.76534374,30.49230102,0.195185426,7.395358924,2.025604552
6628.113052,4.580881683,49.89813737,44.63038417,0.509313155,1.833527357,1.118030649
2801.113026,4.568013945,53.75888512,44.27676039,0.182079204,0.899891453,1.214155793
Blank22.H6.1130184,2.167905233,11.41945774,2.424242424,1.594896332,84.37001595,4.710526316
9174.113029,4.340891503,46.74981792,45.1019665,4.233430444,3.505098325,1.036536132
9385.11304,4.548250667,77.15975353,21.38455812,0.401141392,0.521070262,3.608199575
2646.113029,2.72062702,46.07044548,0.601089826,23.26835571,29.86349082,76.64485981
9368.113054,3.563904123,44.51762883,48.11534843,0.182653457,2.867105773,0.925227194
8982.113019,3.687497512,27.72101288,69.16925811,0.266548201,1.554864505,0.400770713
6910.11303,4.651305651,87.93251582,8.962743107,0.628758885,0.43349215,9.810893246
1630.113,3.8508946,52.78748544,44.44999168,1.281411217,1.148277584,1.187570198
9375.11305,4.527660994,54.94274123,42.44851846,0.513531557,1.140040055,1.294338253
4026.113028,4.215589719,74.90899636,17.53770151,0.422516901,3.464638586,4.271312083
9102.113018,3.752139644,43.36167997,54.51666088,0.082436654,1.236549809,0.795384003
4753.113056,4.061501538,47.50183688,49.7244673,0.698016165,1.0286554,0.955301071
9596.113021,3.963816518,80.72988665,9.607409455,2.073541609,3.248548521,8.402877698
2772.113008,4.466513435,66.49205202,28.84152216,3.528420039,0.933285164,2.305427975
8204.11301,3.83496042,64.71144749,30.41627247,3.705455692,1.119520656,2.127527216
10225.12131,4.782938511,61.85688036,27.7715394,0.290935076,1.306655778,2.227347914
10135.1213,4.128044588,33.50660602,62.93047433,0.097465887,0.151613602,0.532438479
10232.1213,3.538819051,27.11693548,20.92573925,0.310819892,37.38239247,1.295865114
8964.121306,4.041546194,55.45297351,40.97449515,0.104983635,2.748101031,1.353353429
10138.12131,3.679302087,61.31884325,35.7708602,0.841161663,2.020015964,1.714212152
4282.121296,4.58873092,78.64486942,13.53074234,5.27966276,1.814723422,5.81231003
9175.121307,3.281373067,26.19299674,71.7223127,0.122149837,1.604234528,0.365200114
000010807B.1212956,4.45396482,59.0699233,38.20835505,0.621788666,1.232407476,1.545994933
5973.121305,4.202417577,95.93489948,0.500773253,1.929449886,0.147286251,191.5735294
9443.121299,4.124582778,48.23932689,34.35649735,1.012776566,2.134621377,1.404081633
10879.12131,3.536270437,22.01815606,75.97208375,0.078711235,1.526997954,0.289819036
1734.121304,4.346440106,66.31739263,24.80048736,3.831861103,1.206213829,2.674035863
10832.12129,3.799316455,26.60146026,70.38159526,0.261744042,2.507232401,0.377960462
3649.121314,4.551153528,60.07771062,34.74774886,4.360429259,0.363883064,1.728966986
10880.12131,4.660305674,61.23374458,33.0576859,0.356785595,2.43747916,1.852330038
1549.121298,3.674733942,35.12477509,57.31831338,0.610185402,1.713212861,0.612801965
4289.121311,4.256402823,42.15430943,52.86074713,0.732481484,1.053959469,0.797459584
4821.121308,4.745862571,77.31497748,18.82326636,0.194844603,1.191426837,4.107415578
7157.121302,4.215781041,63.5600229,17.26572937,0.407150582,14.33933456,3.68128224
10231.12131,3.92661055,40.2299798,57.18996002,0.140131064,0.787206858,0.703444797
000010807A.1213077,4.40211641,63.20816556,34.65680307,0.365202734,1.217342448,1.823831397
10901.12131,3.161840844,17.56544128,81.0184523,0.143041053,1.258761264,0.21680791
10236.1213,4.255437681,47.28505004,50.68957365,0.133974308,0.890535109,0.932835821
10833.12129,3.419919845,39.78858351,54.63304138,0.47115675,4.30987617,0.72828791
10900.1213,4.158894024,52.88579453,45.07298548,0.158234107,1.060168519,1.173336844
11036.12109,4.129403387,58.71318373,34.74754558,0.403225806,4.733520337,1.689707366
11207.12108,4.001540552,35.8077879,62.1955261,0.256835128,0.513670257,0.575729319
9620.121093,3.325249988,33.70620168,33.78845205,0.411251851,31.91314361,0.997565725
10817.12108,4.378932129,76.26538988,19.85104119,0.220398237,0.334397325,3.841883614
10189.12105,4.166553206,49.96212599,43.51723267,0.662795102,3.528594874,1.148099797
10183.12109,4.769299726,56.44842055,36.03040139,0.467104742,2.668038952,1.56668864
12280.12106,4.263145019,42.68806744,55.63391699,0.445849546,1.070038911,0.767302929
3595.121089,3.196373714,31.29406142,39.53877405,0.262874895,1.386067631,0.791477788
10713.12108,3.880540876,50.86050725,45.28985507,2.377717391,0.50951087,1.123
10725.12106,4.211618425,66.20730977,32.2947873,0.299580587,0.539245057,2.050092764
12991.12106,4.716507532,57.34045898,38.05407105,0.628733103,2.483495756,1.506815366
9195.121071,4.296196005,33.13334624,56.6479582,1.896651829,6.251209599,0.584899214
6671.121075,4.560388247,50.22585129,36.7095205,0.616747741,2.927380125,1.368196876
11295.12107,4.304500993,59.33770562,35.20051607,0.161272981,3.515750995,1.685705559
12185.12109,4.365362473,46.78555702,40.53280493,0.396301189,3.720827829,1.154263987
12182.1211,4.447703816,54.89233094,43.02984511,0.170003778,0.812240272,1.275680421
13138.12108,3.468860815,27.58884511,69.41203473,0.118587659,1.698481313,0.397464866
1930.121075,3.947343375,75.15131137,17.09818426,5.178211163,2.521856086,4.395280236
11103.12106,3.633325904,38.20488074,55.96304977,0.317110161,3.171101613,0.682680463
3593.121065,4.159982618,56.65434381,26.76524954,10.90573013,1.01663586,2.116712707
11925.12106,3.953177641,45.81481011,36.94906643,0.457258986,13.92099581,1.239944998
10873.12107,3.601976954,64.1795008,33.48380244,1.433882103,0.318640467,1.916732752
13903.12107,3.61921572,30.73746313,67.40085218,0.229432973,0.576860046,0.456039681
11214.12109,4.664286664,71.94548222,24.92735575,0.830220008,1.266085513,2.886205939
12184.12106,4.290367608,65.14830508,32.13276836,1.730225989,0.953389831,2.027472527
10940.12108,4.345524746,64.52552244,32.37410072,0.423946557,0.483898595,1.993121693
11362.12109,4.03176852,48.91453159,44.83669079,0.097789947,1.075689419,1.090948746
4659.121053,3.958378184,36.99321048,58.79728419,0.116391853,0.693501455,0.629165292
11394.12109,4.486282513,62.68391679,27.21968544,0.668019618,0.80331473,2.302889096
10126.12109,4.319075825,74.60671029,20.01949046,0.334122233,3.132395935,3.726703755
4719.121074,4.268596823,58.33776172,38.59071102,1.870549474,0.542034223,1.511704765
10962.12106,4.263362279,49.72174988,44.54320606,0.146854228,1.893646622,1.116258893
11181.12107,4.49009784,71.07513745,23.09102016,0.794135614,0.671960904,3.078042328
13908.12105,4.274273748,53.44155384,44.77209896,0.942794357,0.375700007,1.193635212
9151.12106,4.692685724,52.88187179,42.30549743,0.066577896,2.548982309,1.25
9152.121088,4.429644814,40.83694084,45.97402597,1.13997114,8.997113997,0.888261142
BLANK.A.10.1210608,4.599387674,55.51181102,31.66010499,0.492125984,10.89238845,1.753367876
11029.12108,4.642782507,79.48987641,16.27662372,0.907178543,0.105180121,4.88368336
13167.12108,4.185683302,42.2255167,52.62928403,0.069765414,4.316734979,0.802319801
6652.121082,4.247822582,50.67315307,45.32186899,0.033940491,2.002488969,1.118072891
12252.12109,4.261613911,41.76344743,45.57864711,0.132436838,12.37265689,0.916294144
2969.121052,4.514127402,58.94051238,39.16630482,0.660008684,0.877116804,1.504878049
12983.12107,4.044808678,47.06129303,48.42989085,0.184718724,1.183879093,0.971740638
10200.12109,4.424278368,55.98310652,40.78232889,0.150834618,2.661393041,1.372729514
10848.12106,4.74313168,46.35730858,46.49651972,0.232018561,3.480278422,0.997005988
11358.12108,4.807820674,76.89268074,13.84822631,1.374045802,1.077682982,5.552529183
10773.12107,3.108549908,20.90185962,75.94324411,0.171987531,0.548210255,0.275230007
13982.12573,4.032952939,29.60038986,47.46588694,0.268031189,5.843079922,0.623613963
11977.12574,4.68506096,52.652782,40.25919732,0.429461843,3.610519915,1.307844803
10746.12571,3.163569914,60.92155612,36.51147959,1.578443878,0.90880102,1.668558952
12054.12571,3.978181442,27.45941717,64.2675533,0.058673968,7.823195775,0.427267194
14473.12571,4.25349397,85.74904414,7.994438651,0.625651721,3.753910323,10.72608696
BLANK.C.3.1257438,2.993859465,14.77777778,19.71111111,0.111111111,65.15555556,0.749718151
12199.12572,4.171542657,54.98521453,39.60274508,0.440774424,2.148077889,1.388419273
